condition,phase,problem_id,token,logit_max_abs,logit_relative_l2,logit_cosine,logit_nonfinite,logit_top1_match,logit_top20_overlap,state_relative_l2,state_max_abs,state_cosine,state_nonfinite
identity,primary,test/algebra/1332.json,34,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,35,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,36,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,37,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,38,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,39,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.9999999403953552,0
identity,primary,test/algebra/1332.json,40,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,41,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,42,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,43,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,44,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,45,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,46,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,47,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,48,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,49,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,50,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,51,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,52,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,53,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,54,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,55,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,56,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,57,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,58,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,59,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,60,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,61,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,62,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,63,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,64,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,65,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,66,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,67,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,68,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,69,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,70,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,71,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,72,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,73,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,74,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,75,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,76,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,77,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,78,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,79,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,80,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,81,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,82,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,83,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0000000596046448,0
identity,primary,test/algebra/1332.json,84,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,85,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,86,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,87,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,88,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,89,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,90,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,91,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,92,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0000001192092896,0
identity,primary,test/algebra/1332.json,93,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,94,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,95,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,96,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,97,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,98,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,99,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,100,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,101,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,102,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,103,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,104,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,105,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,106,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,107,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,108,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,109,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,110,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,111,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,112,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,113,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,114,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,115,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,116,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,117,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,118,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,119,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,120,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,121,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,122,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,123,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,124,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,125,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,126,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,127,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/algebra/1332.json,128,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,0,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,1,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,2,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,3,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,4,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,5,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,6,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,7,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,8,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,9,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,10,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,11,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,12,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,13,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0000000596046448,0
identity,primary,test/counting_and_probability/119.json,14,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,15,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,16,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,17,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,18,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,19,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,20,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,21,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,22,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,23,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,24,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,25,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,26,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,27,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,28,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,29,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,30,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,31,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,32,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,33,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,34,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,35,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,36,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,37,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,38,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,39,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,40,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,41,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,42,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,43,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,44,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,45,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,46,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,47,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,48,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,49,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,50,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,51,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,52,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,53,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,54,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,55,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,56,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,57,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,58,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,59,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,60,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,61,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,62,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,63,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,64,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,65,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,66,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,67,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,68,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,69,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,70,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,71,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,72,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,73,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,74,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,75,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,76,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,77,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,78,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,79,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,80,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,81,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,82,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,83,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,84,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,85,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,86,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,0.9999999701976776,0
identity,primary,test/counting_and_probability/119.json,87,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,88,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,89,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,90,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,91,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,92,0.0,0.0,0.9999998807907104,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,93,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,94,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,95,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,96,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,97,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,98,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,99,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,100,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,101,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,102,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,103,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,104,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,105,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,106,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,107,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,108,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,109,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,110,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,111,0.0,0.0,1.0000001192092896,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,112,0.0,0.0,1.0,0,1,1.0,0.0,0.0,1.0,0
identity,primary,test/counting_and_probability/119.json,113,0.0,0.0,0.9999999403953552,0,1,1.0,0.0,0.0,1.0,0
