condition,phase,problem_id,token,logit_relative_l2,logit_cosine,logit_top1_match,logit_top20_overlap,logit_nonfinite,state_relative_l2,state_max_abs,state_cosine,state_nonfinite
r0,primary,60,28,0.017400943625245927,0.9998490810394287,1.0,1.0,0,0.025478900410234928,0.07469841837882996,0.9997301399707794,0
r0,primary,60,29,0.040820185937580855,0.9993053674697876,1.0,0.9,0,0.025868356227874756,0.07090383768081665,0.9997239112854004,0
r0,primary,60,30,0.013106110564945915,0.9999178647994995,1.0,1.0,0,0.025414138101041317,0.0708831250667572,0.999734491109848,0
r0,primary,60,31,0.01610337318698871,0.9998762011528015,1.0,0.95,0,0.025264598429203033,0.07019135355949402,0.9997345805168152,0
r0,primary,60,32,0.016644988117410227,0.999861478805542,1.0,0.95,0,0.025652333162724972,0.06980189681053162,0.9997186958789825,0
r0,primary,60,33,0.013828098296224204,0.999911367893219,1.0,1.0,0,0.02530786767601967,0.06951183080673218,0.9997254014015198,0
r0,primary,60,34,0.01869106652149683,0.9998331069946289,1.0,0.95,0,0.025467916391789913,0.08050516247749329,0.9997301697731018,0
r0,primary,60,35,0.016542296992352226,0.9998723864555359,1.0,1.0,0,0.025652876123785973,0.06881564855575562,0.999730110168457,0
r0,primary,60,36,0.01867119995939068,0.9998298287391663,1.0,1.0,0,0.025157835334539413,0.06864207983016968,0.999734491109848,0
r0,primary,60,37,0.034887190299844426,0.9994044899940491,1.0,0.95,0,0.024762888438999653,0.06919455528259277,0.9997437596321106,0
r0,primary,60,38,0.014982094103261,0.9998889565467834,1.0,0.95,0,0.024836348369717598,0.06901553273200989,0.9997373223304749,0
r0,primary,60,39,0.014481860249018588,0.9999058842658997,1.0,0.95,0,0.024875369854271412,0.06887438893318176,0.9997421205043793,0
r0,primary,60,40,0.02207245028198081,0.9997700452804565,1.0,0.95,0,0.024452810175716877,0.06894490122795105,0.9997492432594299,0
r0,primary,60,41,0.030419125065196943,0.9995613098144531,1.0,1.0,0,0.02494629565626383,0.06836679577827454,0.9997380673885345,0
r0,primary,60,42,0.03342452506683912,0.999441385269165,1.0,0.95,0,0.025618476793169975,0.06649410724639893,0.9997190833091736,0
r0,primary,60,43,0.01886700898853065,0.999823808670044,1.0,0.95,0,0.025124593637883663,0.0666801929473877,0.9997259378433228,0
r0,primary,60,44,0.012993433473801858,0.9999159574508667,1.0,0.95,0,0.024856911972165108,0.0663611888885498,0.9997371435165405,0
r0,primary,60,45,0.016014040475485478,0.9998722076416016,1.0,0.95,0,0.024674654006958008,0.06637892127037048,0.999744713306427,0
r0,primary,60,46,0.011738656141012998,0.9999310970306396,1.0,0.95,0,0.024770201183855534,0.06626218557357788,0.9997503757476807,0
r0,primary,60,47,0.016183281096534326,0.9998692870140076,1.0,0.9,0,0.024696539156138897,0.0662042498588562,0.9997492134571075,0
r0,primary,60,48,0.01582184164876641,0.9998797178268433,1.0,1.0,0,0.024448170326650143,0.06664404273033142,0.9997573494911194,0
r0,primary,60,49,0.01668176241786772,0.9998677968978882,1.0,1.0,0,0.02436081413179636,0.06687173247337341,0.9997655153274536,0
r0,primary,60,50,0.018962876207392183,0.9998223781585693,1.0,1.0,0,0.023884989321231842,0.06679686903953552,0.9997699856758118,0
r0,primary,60,51,0.012500398399577645,0.9999290704727173,1.0,0.95,0,0.023085059598088264,0.06688010692596436,0.9997842013835907,0
r0,primary,60,52,0.01649659376400804,0.9998684525489807,1.0,1.0,0,0.023583359085023403,0.06614178419113159,0.9997767806053162,0
r0,primary,60,53,0.027502846516380314,0.9996235370635986,1.0,0.95,0,0.024181555956602097,0.06708022952079773,0.9997638165950775,0
r0,primary,60,54,0.022484883305657757,0.9997548460960388,1.0,1.0,0,0.024444814771413803,0.0676332414150238,0.9997599422931671,0
r0,primary,60,55,0.021974188748377713,0.9997586011886597,1.0,0.95,0,0.024881730787456036,0.06755930185317993,0.9997531473636627,0
r0,primary,60,56,0.015469334696610248,0.9998841285705566,1.0,0.95,0,0.024494766257703304,0.06753036379814148,0.9997628927230835,0
r0,primary,60,57,0.018249856027348355,0.9998348951339722,1.0,1.0,0,0.024188471026718616,0.06747663021087646,0.9997638761997223,0
r0,primary,60,58,0.013052968486719567,0.999915361404419,1.0,1.0,0,0.024021056480705738,0.06793981790542603,0.9997708797454834,0
r0,primary,60,59,0.011554093330381784,0.9999333620071411,1.0,1.0,0,0.023852364160120487,0.06762352585792542,0.9997743964195251,0
r0,primary,60,60,0.01598802822085983,0.9998723268508911,1.0,1.0,0,0.023792417719960213,0.06756559014320374,0.9997753798961639,0
r0,primary,60,61,0.013343733216827535,0.9999114274978638,1.0,1.0,0,0.023736482486128807,0.06729060411453247,0.9997776746749878,0
r0,primary,60,62,0.022868975178590836,0.9997386932373047,1.0,1.0,0,0.023856259882450104,0.0676504373550415,0.9997751116752625,0
r0,primary,60,63,0.028556071225319578,0.9996206760406494,1.0,0.95,0,0.024542114697396755,0.0744030624628067,0.9997487962245941,0
r0,primary,60,64,0.030679035809173454,0.9995344877243042,1.0,0.95,0,0.024280468001961708,0.06780821084976196,0.9997580647468567,0
r0,primary,60,65,0.01854877097405508,0.9998289346694946,1.0,1.0,0,0.024803031235933304,0.06814289093017578,0.9997398257255554,0
r0,primary,60,66,0.022952857648378514,0.9997453689575195,1.0,1.0,0,0.023700703866779804,0.06755563616752625,0.9997716844081879,0
r0,primary,60,67,0.02218332037610762,0.9997576475143433,1.0,0.95,0,0.02356723416596651,0.06667250394821167,0.9997754096984863,0
r0,primary,60,68,0.025756392199257017,0.9996761679649353,1.0,1.0,0,0.023330491967499256,0.06599459052085876,0.9997743964195251,0
r0,primary,60,69,0.017463354136284418,0.9998559951782227,1.0,0.95,0,0.02311805821955204,0.06536698341369629,0.9997649192810059,0
r0,primary,60,70,0.035412755520963145,0.9993833899497986,1.0,0.95,0,0.02593698725104332,0.07031545042991638,0.9997281730175018,0
r0,primary,60,71,0.03484604874068241,0.9994150400161743,1.0,0.9,0,0.027673928067088127,0.07812038064002991,0.9996811151504517,0
r0,primary,60,72,0.05650985059682736,0.9985432624816895,1.0,0.95,0,0.02767893113195896,0.07467839121818542,0.9996625781059265,0
r0,primary,60,73,0.021446487054037275,0.9997830390930176,1.0,0.95,0,0.027029404416680336,0.086707703769207,0.999679833650589,0
r0,primary,60,74,0.04315768053065287,0.9991270303726196,1.0,1.0,0,0.027126732282340527,0.08434698730707169,0.9996773898601532,0
r0,primary,60,75,0.018532109597257613,0.9998346567153931,1.0,1.0,0,0.02822293248027563,0.06649181246757507,0.9996545016765594,0
r0,primary,60,76,0.0377414283718959,0.9993370771408081,1.0,0.95,0,0.02731497399508953,0.0647670328617096,0.9996701180934906,0
r0,primary,60,77,0.02463982199099644,0.9997915625572205,1.0,1.0,0,0.026941129006445408,0.08145712316036224,0.9996832013130188,0
r0,primary,60,78,0.01812261088954936,0.9998490810394287,1.0,0.9,0,0.026361867785453796,0.06457746028900146,0.9996978342533112,0
r0,primary,60,79,0.03375674305419159,0.9994340538978577,1.0,0.95,0,0.025057140737771988,0.06431964039802551,0.9997372329235077,0
r0,primary,60,80,0.022415637401606164,0.9997488260269165,1.0,0.9,0,0.024705220013856888,0.0640677809715271,0.9997476637363434,0
r0,primary,60,81,0.01283347279110926,0.9999210834503174,1.0,1.0,0,0.023858550935983658,0.06507128477096558,0.9997659623622894,0
r0,primary,60,82,0.015049258279999799,0.9998980164527893,1.0,0.95,0,0.02375460136681795,0.06398522853851318,0.9997652471065521,0
r0,primary,60,83,0.05294871551779696,0.9986664652824402,1.0,0.9,0,0.023730452172458172,0.06421789526939392,0.9997648000717163,0
r0,primary,60,84,0.024081170898889944,0.999714195728302,1.0,0.9,0,0.023557898588478565,0.06407451629638672,0.9997685253620148,0
r0,primary,60,85,0.07473690002664093,0.9973796606063843,1.0,0.95,0,0.024863937869668007,0.06365624070167542,0.9997349679470062,0
r0,primary,60,86,0.012595701527883892,0.9999253153800964,1.0,1.0,0,0.02563294116407633,0.2025977373123169,0.9997223019599915,0
r0,primary,60,87,0.013038905499306974,0.9999178647994995,1.0,1.0,0,0.023695802316069603,0.16474151611328125,0.9997664093971252,0
r0,primary,60,88,0.029534353278325085,0.9995766878128052,1.0,0.95,0,0.023762406781315804,0.08560764789581299,0.9997653365135193,0
r0,primary,60,89,0.04117110778631845,0.9993544816970825,1.0,1.0,0,0.024346323683857918,0.06207704544067383,0.9997503757476807,0
r0,primary,60,90,0.026555346637986206,0.9996488094329834,1.0,0.95,0,0.02427511475980282,0.061915457248687744,0.9997498691082001,0
r0,primary,60,91,0.05380232536213618,0.9986710548400879,1.0,0.95,0,0.024043655022978783,0.062035590410232544,0.9997552037239075,0
r0,primary,60,92,0.01604751727301669,0.9998713731765747,1.0,0.95,0,0.023963285610079765,0.06211337447166443,0.9997583031654358,0
r0,primary,60,93,0.017769876717739226,0.9998431205749512,1.0,0.95,0,0.024044551886618137,0.06191927194595337,0.9997554421424866,0
r0,primary,60,94,0.019713494623913096,0.9998242259025574,1.0,0.95,0,0.02391749992966652,0.06155231595039368,0.9997581839561462,0
r0,primary,60,95,0.01455315514260066,0.9998941421508789,1.0,1.0,0,0.023652411997318268,0.06161031126976013,0.9997667074203491,0
r0,primary,60,96,0.017271093725104204,0.9998663067817688,1.0,0.9,0,0.023452317342162132,0.061358243227005005,0.9997732639312744,0
r0,primary,60,97,0.01448770279429853,0.9998959898948669,1.0,0.95,0,0.023323100060224533,0.061273276805877686,0.9997774660587311,0
r0,primary,60,98,0.01823308084833406,0.999833881855011,1.0,0.95,0,0.023179976269602776,0.06119447946548462,0.9997783303260803,0
r0,primary,60,99,0.015993351900874243,0.999874472618103,1.0,0.95,0,0.023160233162343502,0.06085467338562012,0.9997796714305878,0
r0,primary,60,100,0.0221922336951248,0.9997590780258179,1.0,0.95,0,0.023184577003121376,0.06108859181404114,0.9997785985469818,0
r0,primary,60,101,0.08138655801793795,0.9968670606613159,1.0,0.95,0,0.024382244795560837,0.060554057359695435,0.9997508525848389,0
r0,primary,60,102,0.04690783273314199,0.9989013075828552,1.0,0.95,0,0.024906997568905354,0.0707436203956604,0.9997330904006958,0
r0,primary,60,103,0.0206631600152948,0.9997885227203369,1.0,1.0,0,0.025224474258720875,0.06104820966720581,0.9997344613075256,0
r0,primary,60,104,0.028591438367217004,0.9996169805526733,1.0,1.0,0,0.02463178802281618,0.061033397912979126,0.9997449517250061,0
r0,primary,60,105,0.023201147699527587,0.9997308254241943,1.0,1.0,0,0.024289041757583618,0.060980767011642456,0.9997503161430359,0
r0,primary,60,106,0.021738345263785753,0.9997687339782715,1.0,0.95,0,0.02404374349862337,0.06102645397186279,0.9997568428516388,0
r0,primary,60,107,0.016290023636936053,0.9998700022697449,1.0,1.0,0,0.023829136975109577,0.060799211263656616,0.9997637569904327,0
r0,primary,60,108,0.01235773141649003,0.9999238848686218,1.0,0.95,0,0.023618822917342186,0.06074237823486328,0.999769389629364,0
r0,primary,60,109,0.016929543774264942,0.999889612197876,1.0,1.0,0,0.023108331486582756,0.060464680194854736,0.9997835159301758,0
r0,primary,60,110,0.01822400832299069,0.9998693466186523,1.0,0.95,0,0.022746271453797817,0.06015017628669739,0.999796986579895,0
r0,primary,60,111,0.02333073821896746,0.9997365474700928,1.0,1.0,0,0.022392436861991882,0.06016772985458374,0.99980428814888,0
r0,primary,60,112,0.01824446029521247,0.9998347759246826,1.0,1.0,0,0.02325738314539194,0.1304427981376648,0.9997831284999847,0
r0,primary,60,113,0.031758701814823036,0.9994974732398987,1.0,0.95,0,0.022886840626597404,0.06000018119812012,0.9997906684875488,0
r0,primary,60,114,0.018591570358232706,0.999828040599823,1.0,1.0,0,0.023034725338220596,0.08041882514953613,0.9997907876968384,0
r0,primary,60,115,0.009914430211592787,0.9999510049819946,1.0,1.0,0,0.02234229724854231,0.05974647402763367,0.9998063743114471,0
r0,primary,60,116,0.011150935472531568,0.9999384880065918,1.0,1.0,0,0.02184717357158661,0.059628844261169434,0.9998176991939545,0
r0,primary,60,117,0.021314113866460944,0.9997727870941162,1.0,1.0,0,0.02179585862904787,0.05943217873573303,0.9998135566711426,0
r0,primary,60,118,0.01005705885499816,0.9999496936798096,1.0,1.0,0,0.021956603042781353,0.05911451578140259,0.9998155832290649,0
r0,primary,60,119,0.0212998468004171,0.9997801780700684,1.0,1.0,0,0.022030530497431755,0.05893528461456299,0.9998157024383545,0
r0,primary,60,120,0.028008034255215655,0.9996188282966614,1.0,0.95,0,0.022395546548068523,0.06121554970741272,0.9998062252998352,0
r0,primary,60,121,0.02081337597234101,0.9997868537902832,1.0,0.9,0,0.022720450535416603,0.058526426553726196,0.9997953176498413,0
r0,primary,60,122,0.015461873189945692,0.9998918771743774,1.0,1.0,0,0.022081131115555763,0.058345139026641846,0.9998063147068024,0
r0,primary,60,123,0.01646120784601135,0.9998786449432373,1.0,0.95,0,0.021723782643675804,0.05862534046173096,0.9998241662979126,0
r0,primary,60,124,0.012920017911854357,0.9999171495437622,1.0,1.0,0,0.021762317046523094,0.058754563331604004,0.9998215734958649,0
r0,primary,60,125,0.01340816316621583,0.9999107718467712,1.0,0.95,0,0.021515200845897198,0.05891525745391846,0.9998276829719543,0
r0,primary,60,126,0.011725077851075008,0.9999345541000366,1.0,1.0,0,0.021467601880431175,0.05896395444869995,0.9998272061347961,0
r0,primary,60,127,0.018173671948380286,0.9998975396156311,1.0,1.0,0,0.02127695642411709,0.05891278386116028,0.9998289346694946,0
r0,primary,60,128,0.010809240701279827,0.9999621510505676,1.0,0.9,0,0.021043618209660053,0.058707743883132935,0.9998309016227722,0
r0,primary,61,0,0.031770017112698994,0.9995245933532715,1.0,1.0,0,0.0217055669054389,0.06573265790939331,0.9998262226581573,0
r0,primary,61,1,0.012839294905867925,0.9999225735664368,1.0,1.0,0,0.020321276038885117,0.062289655208587646,0.9998577535152435,0
r0,primary,61,2,0.011121713692262336,0.9999390244483948,1.0,1.0,0,0.019982938654720783,0.06068843603134155,0.9998666942119598,0
r0,primary,61,3,0.011361267577420897,0.9999356269836426,1.0,1.0,0,0.020111752673983574,0.06046903133392334,0.9998648166656494,0
r0,primary,61,4,0.009931487768892858,0.9999518394470215,1.0,1.0,0,0.020687955431640148,0.060170531272888184,0.99985072016716,0
r0,primary,61,5,0.025080464541198506,0.9996854662895203,1.0,0.95,0,0.019306867383420467,0.05882546305656433,0.9998804032802582,0
r0,primary,61,6,0.018130429309976104,0.9998394250869751,1.0,1.0,0,0.018831513822078705,0.11102175712585449,0.9998835325241089,0
r0,primary,61,7,0.012172604320031675,0.9999264478683472,1.0,0.95,0,0.01850087381899357,0.05777692794799805,0.999886691570282,0
r0,primary,61,8,0.00898853460832337,0.9999608993530273,1.0,0.95,0,0.018461826257407665,0.05700331926345825,0.9998865127563477,0
r0,primary,61,9,0.0076966455168329785,0.9999704360961914,1.0,1.0,0,0.017987179569900036,0.05675989389419556,0.9998957812786102,0
r0,primary,61,10,0.013846804328962879,0.999904215335846,1.0,1.0,0,0.01751577388495207,0.056161195039749146,0.9999012649059296,0
r0,primary,61,11,0.006077052048469236,0.9999816417694092,1.0,0.95,0,0.017617130652070045,0.0555441677570343,0.9998979568481445,0
r0,primary,61,12,0.0068966629237994116,0.9999779462814331,1.0,1.0,0,0.017013100907206535,0.05526566505432129,0.9999052286148071,0
r0,primary,61,13,0.00908623513738849,0.9999622106552124,1.0,1.0,0,0.017157183960080147,0.05503091216087341,0.9999057054519653,0
r0,primary,61,14,0.011959669169690849,0.999928891658783,1.0,1.0,0,0.017234597355127335,0.054906755685806274,0.9999000132083893,0
r0,primary,61,15,0.01032975881403599,0.9999728202819824,1.0,1.0,0,0.017787674441933632,0.05469965934753418,0.9998914301395416,0
r0,primary,61,16,0.009536642152556736,0.9999581575393677,1.0,0.95,0,0.016987250186502934,0.05447298288345337,0.9999067783355713,0
r0,primary,61,17,0.05210152777915816,0.9988288879394531,1.0,1.0,0,0.017197029665112495,0.054465413093566895,0.9999042451381683,0
r0,primary,61,18,0.04398124580816246,0.9992848634719849,1.0,0.95,0,0.017219665460288525,0.05449238419532776,0.9999025464057922,0
r0,primary,61,19,0.017140482012481723,0.9999101758003235,1.0,0.95,0,0.016933134756982327,0.05455419421195984,0.9999092221260071,0
r0,primary,61,20,0.03499197859144496,0.9993880987167358,1.0,0.95,0,0.016883887350559235,0.054478973150253296,0.9999100863933563,0
r0,primary,61,21,0.035360269859502004,0.9994244575500488,1.0,0.95,0,0.016994910314679146,0.05448019504547119,0.999906063079834,0
r0,primary,61,22,0.02315358851090828,0.9997459053993225,1.0,1.0,0,0.017918622121214867,0.05439749360084534,0.9998913407325745,0
r0,primary,61,23,0.024071235497274992,0.9997162818908691,1.0,0.95,0,0.017145746387541294,0.05415904521942139,0.9999049305915833,0
r0,primary,61,24,0.010200187097966624,0.9999554753303528,1.0,1.0,0,0.016520049888640642,0.05366680026054382,0.9999198615550995,0
r0,primary,61,25,0.008816176285599617,0.9999617338180542,1.0,1.0,0,0.01632807683199644,0.053251028060913086,0.999925434589386,0
r0,primary,61,26,0.011696549108101714,0.9999322891235352,1.0,1.0,0,0.01608854066580534,0.052851349115371704,0.9999251365661621,0
r0,primary,61,27,0.009286166443596778,0.9999582171440125,1.0,1.0,0,0.016102838795632124,0.0586395263671875,0.9999260306358337,0
r0,primary,61,28,0.012353981618337107,0.9999284148216248,1.0,1.0,0,0.015877777710556984,0.05224129557609558,0.9999260008335114,0
r0,primary,61,29,0.0072606926919704644,0.9999744892120361,1.0,1.0,0,0.015862227883189917,0.051990360021591187,0.9999278485774994,0
r0,primary,61,30,0.007340635936427441,0.9999730587005615,0.0,1.0,0,0.01598131423816085,0.051831066608428955,0.9999261796474457,0
r0,primary,61,31,0.007116593947587805,0.9999747276306152,1.0,0.95,0,0.015825373120605946,0.05175033211708069,0.9999257624149323,0
r0,primary,61,32,0.019535962325073087,0.9998095035552979,1.0,1.0,0,0.01583392545580864,0.051643818616867065,0.9999264776706696,0
r0,primary,61,33,0.010785849767062306,0.9999499320983887,1.0,1.0,0,0.016267627477645874,0.051385968923568726,0.9999253451824188,0
r0,primary,61,34,0.011192280220217682,0.9999375343322754,1.0,1.0,0,0.015618334989994764,0.05112159252166748,0.9999323487281799,0
r0,primary,61,35,0.00893606722140439,0.9999613761901855,1.0,1.0,0,0.015318704769015312,0.05066335201263428,0.9999344944953918,0
r0,primary,61,36,0.009758230582329828,0.9999538660049438,1.0,0.95,0,0.015314121264964342,0.05048257112503052,0.9999302625656128,0
r0,primary,61,37,0.01285434881067728,0.9999310374259949,1.0,1.0,0,0.015327852685004473,0.05023765563964844,0.999931663274765,0
r0,primary,61,38,0.01646124742793874,0.9998658895492554,1.0,0.95,0,0.015450112987309694,0.050185322761535645,0.9999286234378815,0
r0,primary,61,39,0.009536105698571367,0.9999545812606812,1.0,1.0,0,0.01544026704505086,0.05012929439544678,0.99992835521698,0
r0,primary,61,40,0.017156230247568818,0.9998591542243958,1.0,0.95,0,0.015345500316470861,0.049829840660095215,0.9999313056468964,0
r0,primary,61,41,0.010606305179179052,0.9999483823776245,1.0,1.0,0,0.015429039485752583,0.04968661069869995,0.9999299347400665,0
r0,primary,61,42,0.010973572648003777,0.9999407529830933,1.0,0.95,0,0.015152488369494677,0.042910367250442505,0.9999328553676605,0
r0,primary,61,43,0.008953113168040778,0.9999600648880005,1.0,0.95,0,0.014962253160774708,0.04116444289684296,0.9999376535415649,0
r0,primary,61,44,0.009541908004616469,0.9999545812606812,1.0,1.0,0,0.014849178027361631,0.04110106825828552,0.9999420046806335,0
r0,primary,61,45,0.009068231393577044,0.9999592304229736,1.0,1.0,0,0.014960295520722866,0.041109874844551086,0.9999378025531769,0
r0,primary,61,46,0.01272218492091333,0.9999231100082397,1.0,0.95,0,0.01594109507277608,0.04093533754348755,0.9999210834503174,0
r0,primary,61,47,0.016641147808132663,0.9998851418495178,1.0,1.0,0,0.01669558882713318,0.04095284640789032,0.9999076128005981,0
r0,primary,61,48,0.017166614928607687,0.9998542070388794,1.0,0.95,0,0.01645597256720066,0.04096677899360657,0.9999121427536011,0
r0,primary,61,49,0.011144327357802025,0.9999440312385559,1.0,1.0,0,0.015415722504258156,0.04098941385746002,0.9999291300773621,0
r0,primary,61,50,0.01415318916515215,0.9999089241027832,1.0,0.95,0,0.015165908262133598,0.0409984290599823,0.9999323189258575,0
r0,primary,61,51,0.03307906848065068,0.999453067779541,1.0,0.95,0,0.0160209690220654,0.07104706764221191,0.9999161660671234,0
r0,primary,61,52,0.01648841679722803,0.9998666048049927,1.0,0.95,0,0.017553674057126045,0.04095497727394104,0.9998905062675476,0
r0,primary,61,53,0.011319197089897187,0.9999427795410156,1.0,0.95,0,0.016830884851515293,0.04972285032272339,0.999901533126831,0
r0,primary,61,54,0.007878313227432397,0.9999717473983765,1.0,1.0,0,0.016253636684268713,0.04100780189037323,0.9999186098575592,0
r0,primary,61,55,0.009161815500955227,0.9999579787254333,1.0,0.9,0,0.015007604379206896,0.04099611937999725,0.9999407529830933,0
r0,primary,61,56,0.007853556266307049,0.9999696612358093,1.0,1.0,0,0.015175181441009045,0.04085305333137512,0.9999350905418396,0
r0,primary,61,57,0.008646332874461378,0.999964714050293,1.0,1.0,0,0.014637463726103306,0.04086020588874817,0.9999403357505798,0
r0,primary,61,58,0.01763355633930372,0.9998536109924316,1.0,0.95,0,0.015022309962660074,0.04087883234024048,0.9999290704727173,0
r0,primary,61,59,0.018880458325168326,0.9998269081115723,1.0,0.95,0,0.014901923947036266,0.039621055126190186,0.999946802854538,0
r0,primary,61,60,0.010261424209342559,0.9999663829803467,1.0,1.0,0,0.014011785853654146,0.03963927924633026,0.9999588429927826,0
r0,primary,61,61,0.007204645413311451,0.9999741315841675,1.0,0.95,0,0.01367518026381731,0.03653477132320404,0.9999628067016602,0
r0,primary,61,62,0.009548120297138304,0.9999585151672363,1.0,0.95,0,0.013621068559587002,0.03643923997879028,0.9999653995037079,0
r0,primary,61,63,0.007442602390476654,0.9999725818634033,0.0,1.0,0,0.013562213629484177,0.036358870565891266,0.9999643564224243,0
r0,primary,61,64,0.0070339231753578915,0.9999755620956421,1.0,1.0,0,0.013333964627236128,0.03635428845882416,0.9999674558639526,0
r0,primary,61,65,0.016062289103984103,0.9998769760131836,1.0,1.0,0,0.013258972205221653,0.03630766272544861,0.9999675452709198,0
r0,primary,61,66,0.00801306283192981,0.9999693632125854,1.0,0.95,0,0.013157435227185488,0.03626168519258499,0.999967098236084,0
r0,primary,61,67,0.0076575766097832345,0.9999709129333496,1.0,1.0,0,0.013137255795300007,0.0362607017159462,0.9999658167362213,0
r0,primary,61,68,0.006845222946079041,0.9999774694442749,1.0,1.0,0,0.013088824693113565,0.03627285361289978,0.9999667406082153,0
r0,primary,61,69,0.009038423582993586,0.9999611377716064,1.0,1.0,0,0.013041253667324781,0.03619571775197983,0.999964565038681,0
r0,primary,61,70,0.07055222907752567,0.9978251457214355,1.0,0.9,0,0.013329796027392149,0.0361332967877388,0.9999618530273438,0
r0,primary,61,71,0.007015959753982773,0.9999766945838928,1.0,1.0,0,0.013773252721875906,0.08714133501052856,0.9999572038650513,0
r0,primary,61,72,0.008047623195871904,0.9999687671661377,1.0,1.0,0,0.013041834812611341,0.06561493873596191,0.9999679625034332,0
r0,primary,61,73,0.009787191418646216,0.9999520778656006,1.0,0.95,0,0.013030094094574451,0.04837679862976074,0.9999706447124481,0
r0,primary,61,74,0.010890154684779241,0.9999452829360962,1.0,1.0,0,0.013036561664193869,0.03605598211288452,0.9999688565731049,0
r0,primary,61,75,0.010495088704522726,0.9999450445175171,1.0,1.0,0,0.013083324767649174,0.03610202670097351,0.9999566972255707,0
r0,primary,61,76,0.007222271505727519,0.9999768733978271,1.0,1.0,0,0.014848688151687384,0.05168271064758301,0.9999342858791351,0
